asana,label,label_int,filename,left_elbow,right_elbow,left_shoulder,right_shoulder,left_arm_raise,right_arm_raise,left_wrist_bend,right_wrist_bend,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_foot,right_foot,left_hip_abduction,right_hip_abduction,neck_tilt,spine_upper,spine_lower,left_trunk,right_trunk,left_lateral_bend,forward_bend,pelvic_tilt,left_arm_torso,right_arm_torso,left_shoulder_plane,right_shoulder_plane,left_hip_flexion,right_hip_flexion,hip_alignment,left_full_chain,right_full_chain
trikonasana,good,2,1.mp4,95.589,146.535,38.499,88.892,38.499,88.892,170.836,164.125,153.385,66.958,169.869,65.649,141.421,170.407,27.314,45.197,150.591,151.064,151.102,143.553,121.712,153.385,66.958,179.931,151.102,170.063,108.451,124.658,38.499,88.892,153.385,66.958,179.921,151.011,121.113
trikonasana,good,2,1.mp4,95.915,139.668,32.998,89.675,32.998,89.675,159.266,166.893,156.046,84.396,165.708,93.643,146.821,144.195,27.5,48.261,133.366,112.56,155.154,155.721,138.715,156.046,84.396,179.916,155.154,171.786,100.299,109.479,32.998,89.675,156.046,84.396,179.863,154.344,132.075
trikonasana,good,2,1.mp4,109.863,137.639,30.824,73.472,30.824,73.472,155.164,168.985,149.763,83.223,161.504,91.354,136.248,125.88,37.191,62.504,114.749,98.438,144.937,142.134,120.348,149.763,83.223,179.921,144.937,172.071,92.372,100.758,30.824,73.472,149.763,83.223,179.87,147.768,123.145
trikonasana,good,2,1.mp4,126.022,126.312,55.202,65.322,55.202,65.322,156.666,167.788,148.66,93.031,157.606,106.771,138.402,120.211,35.669,60.287,112.584,89.438,148.03,147.12,129.217,148.66,93.031,179.926,148.03,174.848,99.392,102.337,55.202,65.322,148.66,93.031,179.886,149.863,129.47
trikonasana,good,2,1.mp4,120.057,115.185,70.384,61.475,70.384,61.475,165.744,173.496,154.197,116.877,161.972,126.606,158.048,127.87,26.831,44.458,129.9,80.168,152.131,168.315,150.26,154.197,116.877,179.934,152.131,168.901,108.128,99.195,70.384,61.475,154.197,116.877,179.89,155.117,143.347
trikonasana,good,2,1.mp4,116.434,131.379,66.911,74.933,66.911,74.933,166.334,169.635,154.149,119.693,160.227,130.057,154.237,128.184,24.082,46.117,132.531,87.378,151.854,169.185,150.332,154.149,119.693,179.934,151.854,167.51,107.986,84.374,66.911,74.933,154.149,119.693,179.885,155.788,142.055
trikonasana,good,2,1.mp4,106.568,138.809,53.877,88.258,53.877,88.258,165.91,172.476,155.641,109.772,167.021,121.77,152.715,127.391,25.686,51.31,129.73,92.541,152.897,172.064,154.099,155.641,109.772,179.918,152.897,167.441,106.119,88.999,53.877,88.258,155.641,109.772,179.869,153.852,139.347
trikonasana,good,2,1.mp4,97.916,151.008,39.322,100.887,39.322,100.887,161.477,171.554,155.545,98.709,169.574,110.354,152.883,110.497,28.515,70.493,126.477,95.262,155.524,170.222,153.074,155.545,98.709,179.912,155.524,168.59,107.475,94.262,39.322,100.887,155.545,98.709,179.87,153.049,136.795
trikonasana,good,2,1.mp4,90.648,155.192,23.018,100.194,23.018,100.194,159.562,170.227,147.847,88.122,169.128,102.453,148.511,120.156,28.952,62.413,126.223,103.336,149.441,168.875,147.49,147.847,88.122,179.916,149.441,163.855,115.917,108.239,23.018,100.194,147.847,88.122,179.863,143.654,126.53
trikonasana,good,2,1.mp4,91.018,155.478,26.597,105.255,26.597,105.255,162.688,172.302,151.303,88.452,170.557,101.748,150.839,124.744,28.556,57.07,131.927,113.6,152.208,170.139,151.106,151.303,88.452,179.921,152.208,164.608,116.587,112.264,26.597,105.255,151.303,88.452,179.863,147.483,129.02
trikonasana,good,2,1.mp4,92.983,157.821,30.274,109.378,30.274,109.378,163.735,171.026,153.622,93.199,170.931,105.91,148.446,129.895,27.352,52.538,133.694,120.881,154.724,170.154,153.375,153.622,93.199,179.923,154.724,165.679,116.127,116.301,30.274,109.378,153.622,93.199,179.864,149.943,133.487
trikonasana,good,2,1.mp4,81.241,152.302,16.195,104.05,16.195,104.05,156.835,169.537,154.074,86.314,170.95,99.716,145.344,128.514,28.125,54.91,135.541,125.098,154.988,168.475,151.294,154.074,86.314,179.926,154.988,166.698,123.443,120.652,16.195,104.05,154.074,86.314,179.873,150.338,129.639
trikonasana,good,2,1.mp4,146.644,152.011,34.53,114.464,34.53,114.464,82.441,170.102,150.785,105.477,168.915,115.416,144.496,136.958,30.336,47.577,127.242,127.996,151.059,171.592,153.889,150.785,105.477,179.926,151.059,161.981,142.54,150.509,34.53,114.464,150.785,105.477,179.875,145.918,138.765
trikonasana,good,2,1.mp4,92.826,157.187,45.826,121.755,45.826,121.755,141.438,173.902,154.573,141.978,166.3,157.696,148.41,143.287,35.515,43.667,91.248,134.819,151.408,169.7,163.0,154.573,141.978,179.931,151.408,160.947,159.362,169.42,45.826,121.755,154.573,141.978,179.885,149.702,146.554
trikonasana,good,2,1.mp4,114.349,172.184,97.462,125.322,97.462,125.322,178.123,165.525,146.495,134.677,159.641,169.773,147.736,136.914,38.764,49.131,85.608,135.167,132.254,153.144,164.376,146.495,134.677,179.923,132.254,144.551,148.244,171.013,97.462,125.322,146.495,134.677,179.881,137.931,132.058
trikonasana,good,2,1.mp4,177.943,177.648,54.852,136.535,54.852,136.535,63.092,172.966,148.545,145.06,169.157,174.112,153.806,143.217,33.097,42.725,78.387,132.763,144.002,156.227,171.1,148.545,145.06,179.934,144.002,151.682,151.031,166.967,54.852,136.535,148.545,145.06,179.881,143.282,143.296
trikonasana,good,2,1.mp4,178.244,176.275,54.9,134.745,54.9,134.745,65.44,165.925,151.121,144.514,170.119,174.436,152.573,139.508,37.079,43.19,80.254,132.983,143.327,158.282,171.696,151.121,144.514,179.929,143.327,154.377,152.72,166.758,54.9,134.745,151.121,144.514,179.88,146.563,142.919
trikonasana,good,2,1.mp4,166.253,173.531,57.582,135.933,57.582,135.933,77.83,170.959,151.104,143.473,169.849,173.292,154.621,139.797,37.941,41.673,81.471,133.032,142.97,158.421,170.953,151.104,143.473,179.929,142.97,154.26,157.283,166.699,57.582,135.933,151.104,143.473,179.873,146.311,142.375
trikonasana,good,2,1.mp4,176.532,167.539,56.338,133.794,56.338,133.794,67.454,172.474,152.277,141.772,170.32,176.377,161.066,142.771,40.984,39.934,78.649,131.851,143.613,155.557,172.742,152.277,141.772,179.931,143.613,152.981,156.712,174.748,56.338,133.794,152.277,141.772,179.875,147.095,140.879
trikonasana,good,2,1.mp4,120.56,148.273,73.907,122.964,73.907,122.964,152.511,160.511,166.835,138.738,164.297,175.52,161.578,140.404,42.233,43.325,114.77,103.414,149.267,158.93,170.134,166.835,138.738,179.914,149.267,157.05,162.921,163.833,73.907,122.964,166.835,138.738,179.857,160.624,138.788
trikonasana,good,2,1.mp4,169.124,151.86,127.942,117.123,127.942,117.123,175.866,175.695,165.742,120.863,142.447,173.971,158.001,132.783,34.457,48.132,150.9,86.811,141.305,150.268,160.743,165.742,120.863,179.929,141.305,147.793,161.968,73.837,127.942,117.123,165.742,120.863,179.899,162.488,121.333
trikonasana,good,2,1.mp4,170.787,63.192,138.649,55.658,138.649,55.658,178.557,167.607,157.304,126.142,145.096,166.059,154.521,123.144,32.593,46.785,152.774,84.909,160.375,152.561,158.453,157.304,126.142,179.929,160.375,157.328,164.848,163.204,138.649,55.658,157.304,126.142,179.895,177.105,132.203
trikonasana,good,2,1.mp4,161.392,74.854,126.66,66.185,126.66,66.185,176.809,168.516,118.132,122.978,100.328,172.86,154.843,119.547,29.686,50.314,154.027,120.213,159.042,137.445,140.215,118.132,122.978,179.909,159.042,151.486,172.35,165.102,126.66,66.185,118.132,122.978,179.899,176.681,124.833
trikonasana,good,2,1.mp4,156.349,74.71,119.443,68.115,119.443,68.115,175.246,169.745,148.12,96.15,122.858,173.123,155.706,101.304,26.493,73.694,143.481,99.602,149.218,136.889,138.615,148.12,96.15,179.929,149.218,143.14,164.334,154.121,119.443,68.115,148.12,96.15,179.903,167.633,95.429
trikonasana,good,2,1.mp4,154.254,108.123,124.272,86.311,124.272,86.311,174.034,170.992,158.796,76.39,135.221,149.224,161.578,121.56,31.71,68.975,129.337,91.998,152.382,134.39,136.373,158.796,76.39,179.923,152.382,141.886,164.255,123.952,124.272,86.311,158.796,76.39,179.892,166.791,90.576
trikonasana,good,2,1.mp4,157.263,82.11,129.088,61.541,129.088,61.541,170.521,167.202,160.536,85.608,136.24,161.256,161.516,116.727,31.177,67.867,141.576,87.001,155.983,137.599,142.323,160.536,85.608,179.912,155.983,144.273,168.595,160.04,129.088,61.541,160.536,85.608,179.89,162.262,95.136
trikonasana,good,2,1.mp4,150.217,98.895,121.62,81.993,121.62,81.993,171.263,173.727,165.981,24.403,146.917,108.636,159.248,112.621,25.57,83.056,71.989,75.287,152.159,89.498,92.641,165.981,24.403,179.944,152.159,130.97,151.717,125.383,121.62,81.993,165.981,24.403,179.885,158.968,36.02
trikonasana,good,2,1.mp4,164.064,99.152,129.962,80.173,129.962,80.173,169.284,172.486,161.509,27.03,141.843,100.897,154.078,117.331,23.786,58.936,90.006,74.836,150.464,109.164,120.7,161.509,27.03,179.926,150.464,131.877,173.684,129.217,129.962,80.173,161.509,27.03,179.893,157.695,71.551
trikonasana,good,2,1.mp4,160.977,111.149,125.902,88.169,125.902,88.169,167.537,169.192,133.437,44.761,113.216,126.118,149.238,123.647,23.921,55.672,112.038,99.384,149.427,91.488,108.159,133.437,44.761,179.921,149.427,125.692,169.327,121.278,125.902,88.169,133.437,44.761,179.897,159.121,77.357
trikonasana,good,2,1.mp4,156.138,142.916,121.175,115.432,121.175,115.432,166.71,171.527,127.565,54.873,111.929,136.892,155.386,124.734,26.637,60.308,122.181,101.606,150.311,91.931,114.353,127.565,54.873,179.912,150.311,124.0,172.142,89.932,121.175,115.432,127.565,54.873,179.892,157.478,81.525
trikonasana,good,2,1.mp4,148.876,146.036,112.242,118.591,112.242,118.591,165.973,169.772,142.862,33.769,125.184,121.092,158.732,123.329,24.924,64.362,100.187,88.023,147.587,85.101,108.656,142.862,33.769,179.883,147.587,120.776,174.292,99.017,112.242,118.591,142.862,33.769,179.892,152.861,66.483
trikonasana,good,2,1.mp4,145.823,145.765,110.459,121.113,110.459,121.113,163.84,168.328,156.835,46.258,158.344,117.637,158.086,136.66,25.139,65.803,119.981,68.654,153.518,107.143,146.568,156.835,46.258,179.848,153.518,128.469,149.255,134.422,110.459,121.113,156.835,46.258,179.863,153.723,74.64
trikonasana,good,2,1.mp4,144.813,132.819,112.376,107.082,112.376,107.082,164.173,163.22,153.728,105.978,151.571,156.982,162.0,140.024,26.027,58.268,171.118,69.619,162.172,130.242,165.332,153.728,105.978,179.866,162.172,138.706,166.583,133.693,112.376,107.082,153.728,105.978,179.88,159.456,111.782
trikonasana,good,2,1.mp4,146.374,126.314,111.62,105.952,111.62,105.952,165.795,167.772,156.777,111.955,159.227,162.049,173.699,136.472,33.839,53.827,174.932,60.851,160.226,132.823,169.178,156.777,111.955,179.873,160.226,138.725,164.903,130.878,111.62,105.952,156.777,111.955,179.881,157.226,115.554
trikonasana,good,2,1.mp4,143.883,129.442,109.506,105.564,109.506,105.564,166.449,164.544,157.512,113.895,157.485,166.682,171.742,135.768,31.655,52.031,172.303,60.997,161.088,134.088,170.392,157.512,113.895,179.878,161.088,138.935,159.286,129.824,109.506,105.564,157.512,113.895,179.881,157.612,116.637
trikonasana,good,2,1.mp4,147.735,133.361,115.947,110.78,115.947,110.78,162.461,166.479,156.601,110.024,160.716,167.128,164.844,137.46,26.951,52.882,169.94,56.274,160.246,133.015,169.903,156.601,110.024,179.878,160.246,137.683,162.623,120.988,115.947,110.78,156.601,110.024,179.883,154.326,114.054
trikonasana,good,2,1.mp4,146.745,130.439,114.474,107.23,114.474,107.23,163.711,166.288,157.047,110.469,157.958,167.819,164.457,138.498,26.345,54.403,168.629,60.196,159.861,132.9,168.728,157.047,110.469,179.873,159.861,137.986,159.425,127.434,114.474,107.23,157.047,110.469,179.886,155.565,114.506
trikonasana,good,2,1.mp4,149.895,120.696,118.709,92.316,118.709,92.316,162.568,160.381,156.202,115.008,156.858,169.064,165.657,145.232,26.476,54.499,171.509,58.221,159.147,134.068,168.989,156.202,115.008,179.876,159.147,138.677,164.042,138.511,118.709,92.316,156.202,115.008,179.89,154.083,118.833
trikonasana,good,2,1.mp4,148.529,128.051,115.966,99.107,115.966,99.107,163.113,161.012,157.227,113.117,156.641,168.998,161.469,146.072,24.402,59.517,169.424,58.576,158.995,133.814,169.121,157.227,113.117,179.888,158.995,138.531,160.602,128.823,115.966,99.107,157.227,113.117,179.89,155.538,116.557
trikonasana,good,2,1.mp4,146.56,127.662,114.84,98.489,114.84,98.489,162.88,159.587,158.454,112.84,157.835,169.124,162.004,146.029,24.878,61.293,167.899,57.091,158.993,134.768,169.607,158.454,112.84,179.888,158.993,139.181,160.462,130.683,114.84,98.489,158.454,112.84,179.888,155.781,116.141
trikonasana,good,2,1.mp4,149.24,131.259,116.336,109.905,116.336,109.905,164.604,168.802,156.355,117.014,149.925,170.686,162.065,148.349,22.929,61.527,170.261,62.43,159.715,133.964,168.94,156.355,117.014,179.892,159.715,138.648,163.137,115.593,116.336,109.905,156.355,117.014,179.899,156.454,118.976
trikonasana,good,2,1.mp4,149.327,138.182,116.379,116.173,116.379,116.173,165.959,169.326,157.96,106.626,154.346,167.111,162.821,146.36,25.365,66.186,161.472,57.609,158.875,131.938,166.608,157.96,106.626,179.888,158.875,137.856,162.628,109.76,116.379,116.173,157.96,106.626,179.893,155.497,110.722
trikonasana,good,2,1.mp4,148.748,140.49,116.007,117.429,116.007,117.429,166.459,168.272,158.405,107.103,157.866,167.079,161.838,146.81,24.955,66.636,162.255,54.998,158.841,132.954,168.542,158.405,107.103,179.885,158.841,137.995,162.386,109.812,116.007,117.429,158.405,107.103,179.892,155.313,111.141
trikonasana,good,2,1.mp4,147.087,145.452,115.226,123.403,115.226,123.403,168.774,169.986,158.69,105.309,158.362,166.593,163.352,146.234,27.118,67.697,161.248,54.444,159.662,133.263,167.981,158.69,105.309,179.88,159.662,138.431,162.657,103.244,115.226,123.403,158.69,105.309,179.893,155.126,109.779
trikonasana,good,2,1.mp4,146.802,142.22,115.706,120.466,115.706,120.466,166.981,169.255,159.459,109.82,156.291,168.278,162.261,147.419,26.851,67.803,164.334,57.465,160.39,134.812,168.401,159.459,109.82,179.886,160.39,139.903,163.573,105.189,115.706,120.466,159.459,109.82,179.89,157.563,113.386
trikonasana,good,2,1.mp4,151.16,121.388,118.356,92.283,118.356,92.283,166.035,158.852,159.09,111.524,160.487,168.72,161.717,149.779,25.972,65.319,167.284,54.829,158.957,135.429,170.862,159.09,111.524,179.872,158.957,139.248,167.97,143.985,118.356,92.283,159.09,111.524,179.888,155.524,115.228
trikonasana,good,2,1.mp4,152.131,130.31,119.201,109.113,119.201,109.113,166.908,167.921,156.18,110.74,149.272,168.59,159.432,150.096,22.878,64.543,166.654,66.011,158.924,131.936,166.882,156.18,110.74,179.878,158.924,137.768,169.339,123.958,119.201,109.113,156.18,110.74,179.89,157.742,114.475
trikonasana,good,2,1.mp4,154.349,129.997,122.449,107.863,122.449,107.863,167.036,166.704,154.77,118.82,146.891,171.271,165.164,150.348,25.151,63.205,171.047,67.119,161.041,135.509,169.026,154.77,118.82,179.893,161.041,140.261,170.029,119.348,122.449,107.863,154.77,118.82,179.892,159.493,120.567
trikonasana,good,2,1.mp4,154.959,136.855,123.28,115.319,123.28,115.319,167.577,167.878,147.93,121.707,137.762,171.998,165.927,149.636,24.254,62.225,170.856,74.104,161.02,135.933,167.937,147.93,121.707,179.903,161.02,141.053,166.904,104.432,123.28,115.319,147.93,121.707,179.901,160.55,122.921
trikonasana,good,2,1.mp4,151.586,144.179,119.799,122.906,119.799,122.906,167.23,169.137,144.647,119.981,133.002,171.729,166.989,148.481,26.155,61.488,169.368,79.351,161.152,134.147,167.214,144.647,119.981,179.903,161.152,139.592,163.465,93.696,119.799,122.906,144.647,119.981,179.903,160.468,120.946
trikonasana,good,2,1.mp4,150.87,146.317,121.722,124.85,121.722,124.85,165.764,169.33,152.198,119.464,142.524,171.216,166.011,146.239,25.746,60.328,169.404,69.882,160.768,135.566,168.935,152.198,119.464,179.901,160.768,140.371,166.03,92.717,121.722,124.85,152.198,119.464,179.901,160.334,120.687
trikonasana,good,2,1.mp4,147.93,110.362,117.521,91.073,117.521,91.073,165.613,163.309,160.508,102.057,156.79,168.5,168.598,138.204,32.616,59.817,152.042,59.505,160.928,136.758,163.683,160.508,102.057,179.899,160.928,142.071,167.5,141.496,117.521,91.073,160.508,102.057,179.903,162.872,108.124
trikonasana,good,2,1.mp4,152.844,128.58,114.361,49.685,114.361,49.685,165.663,103.751,149.843,97.036,143.278,162.091,163.906,131.328,28.472,59.872,139.525,68.534,162.33,130.883,149.612,149.843,97.036,179.921,162.33,144.085,161.324,176.674,114.361,49.685,149.843,97.036,179.916,167.963,106.539
trikonasana,good,2,1.mp4,136.221,122.714,92.413,65.009,92.413,65.009,161.039,135.127,146.18,85.975,143.726,139.61,155.027,130.968,20.474,53.775,122.017,70.637,166.093,124.041,138.142,146.18,85.975,179.905,166.093,147.738,158.756,172.325,92.413,65.009,146.18,85.975,179.909,169.543,108.465
trikonasana,good,2,1.mp4,125.034,163.228,78.066,139.643,78.066,139.643,156.031,160.807,144.781,73.493,141.941,125.653,157.878,134.541,22.98,56.823,122.322,87.29,162.45,116.634,128.391,144.781,73.493,179.905,162.45,147.406,171.73,144.483,78.066,139.643,144.781,73.493,179.859,170.532,102.698
trikonasana,good,2,1.mp4,111.516,156.165,55.546,136.786,55.546,136.786,151.468,152.785,115.748,59.929,115.545,111.29,146.601,128.346,20.966,57.135,119.72,112.947,156.215,89.427,99.142,115.748,59.929,179.929,156.215,141.559,163.267,154.871,55.546,136.786,115.748,59.929,179.849,160.495,97.122
trikonasana,good,2,1.mp4,120.371,158.474,56.824,130.826,56.824,130.826,142.375,170.452,126.508,69.669,123.487,117.911,141.738,123.873,19.469,59.359,134.149,112.671,151.508,101.937,108.354,126.508,69.669,179.923,151.508,148.749,168.476,156.91,56.824,130.826,126.508,69.669,179.844,165.735,102.581
trikonasana,good,2,1.mp4,125.875,175.315,56.74,146.531,56.74,146.531,129.186,171.635,161.944,97.445,156.184,119.832,148.466,153.831,25.21,41.975,137.909,114.27,136.918,151.634,141.182,161.944,97.445,179.941,136.918,154.837,169.997,175.851,56.74,146.531,161.944,97.445,179.855,147.894,126.314
trikonasana,good,2,1.mp4,109.284,169.319,76.951,139.416,76.951,139.416,162.426,174.362,144.559,112.444,152.17,129.798,152.742,151.398,25.836,41.056,126.041,121.956,129.284,158.317,144.604,144.559,112.444,179.944,129.284,143.605,162.048,173.738,76.951,139.416,144.559,112.444,179.859,129.59,129.21
trikonasana,good,2,1.mp4,135.271,166.725,92.517,131.562,92.517,131.562,167.822,178.529,140.913,119.966,160.311,135.752,152.549,147.155,28.68,40.655,124.961,115.071,127.95,155.767,153.208,140.913,119.966,179.926,127.95,140.692,143.307,156.5,92.517,131.562,140.913,119.966,179.859,131.279,128.141
trikonasana,good,2,1.mp4,155.16,174.672,108.133,127.312,108.133,127.312,176.7,174.632,143.839,127.955,158.99,152.116,150.318,153.982,28.919,38.946,90.478,138.877,126.306,153.683,156.788,143.839,127.955,179.931,126.306,139.66,104.742,160.937,108.133,127.312,143.839,127.955,179.893,134.903,125.993
trikonasana,good,2,1.mp4,119.942,174.407,69.919,125.554,69.919,125.554,130.29,169.519,137.055,134.033,164.861,157.153,147.804,168.666,30.485,33.931,68.861,151.243,125.478,148.817,161.995,137.055,134.033,179.944,125.478,137.848,175.681,175.509,69.919,125.554,137.055,134.033,179.923,130.313,130.016
trikonasana,good,2,1.mp4,137.684,175.657,57.72,129.492,57.72,129.492,103.943,168.32,143.218,134.857,171.689,161.279,150.121,170.224,28.875,33.581,62.701,153.681,131.564,148.9,167.675,143.218,134.857,179.934,131.564,141.782,159.898,170.48,57.72,129.492,143.218,134.857,179.929,139.538,130.838
trikonasana,good,2,1.mp4,147.814,176.614,49.36,134.363,49.36,134.363,93.084,165.505,147.098,149.79,172.743,163.521,154.795,172.987,22.646,25.976,57.866,153.239,145.696,158.362,169.884,147.098,149.79,179.956,145.696,152.25,168.357,174.0,49.36,134.363,147.098,149.79,179.926,144.97,147.783
trikonasana,good,2,1.mp4,132.667,168.258,53.268,127.509,53.268,127.509,100.337,165.559,138.943,150.223,169.553,163.978,155.34,172.495,22.444,24.858,56.854,155.061,142.468,154.655,168.665,138.943,150.223,179.956,142.468,147.642,168.221,162.64,53.268,127.509,138.943,150.223,179.929,136.067,147.226
trikonasana,good,2,1.mp4,93.061,156.329,42.283,99.395,42.283,99.395,157.44,159.472,144.628,133.48,167.246,118.511,127.254,173.131,38.693,32.506,93.31,145.575,138.976,170.766,155.142,144.628,133.48,179.952,138.976,154.736,152.565,146.608,42.283,99.395,144.628,133.48,179.926,142.069,154.438
trikonasana,good,2,1.mp4,71.343,154.002,19.221,96.276,19.221,96.276,164.379,166.194,159.415,130.14,151.983,102.559,159.218,172.188,22.204,28.337,91.977,128.783,140.513,170.294,135.356,159.415,130.14,179.96,140.513,152.288,131.151,135.254,19.221,96.276,159.415,130.14,179.931,140.047,162.309
trikonasana,good,2,2.mp4,66.896,82.642,82.627,70.601,82.627,70.601,150.5,140.865,167.529,148.92,155.0,148.874,126.652,123.257,98.021,90.023,96.408,81.243,97.237,167.343,149.932,167.529,148.92,179.941,97.237,175.159,139.204,153.062,82.627,70.601,167.529,148.92,179.901,160.946,156.688
trikonasana,good,2,2.mp4,68.583,84.427,78.725,68.285,78.725,68.285,148.825,142.504,169.643,152.896,156.561,156.09,123.787,123.191,101.363,90.321,96.348,80.188,99.971,168.169,155.196,169.643,152.896,179.941,99.971,176.011,138.094,151.561,78.725,68.285,169.643,152.896,179.903,164.066,157.976
trikonasana,good,2,2.mp4,65.669,83.44,76.529,67.988,76.529,67.988,148.07,140.208,168.576,157.559,162.323,163.073,123.097,124.488,106.518,90.458,94.242,80.364,100.098,170.002,162.927,168.576,157.559,179.944,100.098,177.478,133.819,150.872,76.529,67.988,168.576,157.559,179.903,164.826,159.509
trikonasana,good,2,2.mp4,67.404,82.036,76.966,67.555,76.966,67.555,142.177,140.432,167.342,155.915,161.858,161.433,123.907,124.651,104.474,88.968,95.518,80.947,99.485,169.216,161.225,167.342,155.915,179.941,99.485,178.158,127.514,150.973,76.966,67.555,167.342,155.915,179.905,163.518,160.27
trikonasana,good,2,2.mp4,65.898,84.112,76.363,66.889,76.363,66.889,145.098,136.208,165.465,152.211,163.521,160.81,124.161,120.717,103.464,84.389,98.788,82.884,99.906,168.686,161.573,165.465,152.211,179.948,99.906,177.294,128.16,150.832,76.363,66.889,165.465,152.211,179.905,161.672,156.64
trikonasana,good,2,2.mp4,69.732,79.803,73.571,71.07,73.571,71.07,141.527,135.843,160.42,154.109,165.735,157.251,120.981,114.687,104.562,76.49,92.388,89.418,99.032,169.825,161.608,160.42,154.109,179.934,99.032,178.728,125.004,151.466,73.571,71.07,160.42,154.109,179.899,157.533,156.329
trikonasana,good,2,2.mp4,68.825,77.493,71.022,74.92,71.022,74.92,142.876,126.85,156.641,155.665,166.336,144.734,117.315,116.419,107.138,67.578,86.533,96.101,99.812,167.845,155.657,156.641,155.665,179.941,99.812,177.666,126.186,152.035,71.022,74.92,156.641,155.665,179.901,155.129,159.595
trikonasana,good,2,2.mp4,75.864,76.864,69.061,76.767,69.061,76.767,135.268,128.052,153.211,155.365,165.234,142.026,117.129,119.681,103.662,67.836,85.937,101.119,99.339,166.427,153.41,153.211,155.365,179.934,99.339,176.75,125.502,151.651,69.061,76.767,153.211,155.365,179.899,153.993,160.55
trikonasana,good,2,2.mp4,75.097,76.624,70.991,75.102,70.991,75.102,133.74,133.395,153.826,158.835,164.698,134.35,111.889,121.214,107.183,66.148,88.452,100.574,99.34,169.796,149.767,153.826,158.835,179.941,99.34,171.928,124.962,149.83,70.991,75.102,153.826,158.835,179.903,150.814,160.025
