asana,label,label_int,filename,left_elbow,right_elbow,left_shoulder,right_shoulder,left_arm_raise,right_arm_raise,left_wrist_bend,right_wrist_bend,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_foot,right_foot,left_hip_abduction,right_hip_abduction,neck_tilt,spine_upper,spine_lower,left_trunk,right_trunk,left_lateral_bend,forward_bend,pelvic_tilt,left_arm_torso,right_arm_torso,left_shoulder_plane,right_shoulder_plane,left_hip_flexion,right_hip_flexion,hip_alignment,left_full_chain,right_full_chain
padmasana,good,2,20260217_160534.mp4,159.929,154.146,68.356,61.242,68.356,61.242,178.576,173.374,66.879,69.714,159.659,162.012,153.339,144.084,80.882,80.314,97.876,91.378,137.206,68.561,163.451,66.879,69.714,179.849,137.206,76.821,94.371,91.595,68.356,61.242,66.879,69.714,179.72,76.697,77.044
padmasana,good,2,20260217_160534.mp4,145.298,145.781,43.593,42.149,43.593,42.149,174.097,171.008,68.593,83.311,124.707,161.45,84.725,148.987,136.685,92.149,114.114,72.883,139.745,76.156,142.896,68.593,83.311,179.862,139.745,94.369,84.3,103.094,43.593,42.149,68.593,83.311,179.763,96.388,92.431
padmasana,good,2,20260217_160534.mp4,147.385,148.653,52.717,51.0,52.717,51.0,174.23,174.973,59.09,90.945,99.138,172.186,175.05,143.984,141.316,90.899,120.374,75.45,136.564,76.613,142.982,59.09,90.945,179.859,136.564,93.304,84.47,104.965,52.717,51.0,59.09,90.945,179.774,91.478,95.018
padmasana,good,2,20260217_160534.mp4,135.622,150.931,31.943,43.006,31.943,43.006,150.329,171.348,65.176,100.05,91.434,166.775,169.833,146.195,102.033,88.623,129.074,76.081,120.903,87.104,142.149,65.176,100.05,179.866,120.903,103.616,74.938,116.609,31.943,43.006,65.176,100.05,179.789,93.849,107.08
padmasana,good,2,20260217_160534.mp4,138.314,146.812,41.983,37.621,41.983,37.621,163.244,159.652,71.32,72.72,33.814,29.465,131.643,123.178,58.383,55.505,112.498,96.291,153.547,72.644,11.39,71.32,72.72,179.876,153.547,81.449,98.64,95.276,41.983,37.621,71.32,72.72,179.792,83.062,83.538
padmasana,good,2,20260217_160534.mp4,138.028,146.478,42.028,37.663,42.028,37.663,163.372,158.494,71.365,73.976,32.695,29.878,133.545,123.695,58.603,57.259,112.248,96.314,153.448,73.332,11.111,71.365,73.976,179.876,153.448,82.013,98.818,95.077,42.028,37.663,71.365,73.976,179.791,83.088,84.625
padmasana,good,2,20260217_160534.mp4,137.488,145.691,41.684,37.562,41.684,37.562,163.382,159.222,71.267,74.17,31.814,31.02,133.176,126.736,58.653,55.957,111.533,96.532,152.931,73.399,10.778,71.267,74.17,179.88,152.931,81.585,98.554,94.78,41.684,37.562,71.267,74.17,179.792,83.156,83.739
padmasana,good,2,20260221_081119.mp4,133.55,149.275,51.352,73.057,51.352,73.057,164.896,159.759,78.526,61.54,147.668,88.314,126.376,157.88,108.824,99.322,97.163,103.772,117.211,73.346,118.092,78.526,61.54,179.907,117.211,83.164,102.077,101.588,51.352,73.057,78.526,61.54,179.84,84.81,82.12
padmasana,good,2,20260221_081119.mp4,132.377,148.608,39.317,39.198,39.317,39.198,160.544,154.421,114.042,90.498,171.847,76.148,144.85,171.237,106.34,113.788,101.795,104.363,77.703,110.488,140.526,114.042,90.498,179.909,77.703,118.966,110.794,101.264,39.317,39.198,114.042,90.498,179.843,117.22,114.9
padmasana,good,2,20260221_081119.mp4,128.08,140.635,44.395,38.873,44.395,38.873,172.815,160.195,123.7,97.607,171.568,80.757,145.614,168.639,102.289,122.281,100.958,103.974,69.155,118.795,139.416,123.7,97.607,179.909,69.155,126.508,117.681,108.547,44.395,38.873,123.7,97.607,179.839,126.973,119.565
padmasana,good,2,20260221_081119.mp4,134.741,140.032,42.441,41.187,42.441,41.187,161.484,158.156,127.473,101.844,171.738,91.234,144.934,154.323,100.7,126.334,97.722,100.61,65.601,121.454,139.371,127.473,101.844,179.912,65.601,128.769,114.811,113.087,42.441,41.187,127.473,101.844,179.843,130.604,122.955
padmasana,good,2,20260221_081119.mp4,115.1,132.702,39.467,46.947,39.467,46.947,154.76,158.383,123.093,93.876,169.694,98.257,145.049,144.786,97.997,118.337,99.374,97.418,70.945,114.858,139.185,123.093,93.876,179.912,70.945,122.701,103.809,120.805,39.467,46.947,123.093,93.876,179.847,126.602,116.501
padmasana,good,2,20260221_081119.mp4,119.333,134.9,26.724,47.921,26.724,47.921,164.041,159.765,120.716,95.815,171.933,100.277,145.808,151.714,101.796,123.009,101.119,93.663,71.238,113.844,143.573,120.716,95.815,179.916,71.238,121.109,90.119,121.701,26.724,47.921,120.716,95.815,179.844,123.764,116.178
padmasana,good,2,20260221_081119.mp4,118.111,135.711,27.291,49.193,27.291,49.193,161.813,160.955,115.712,94.186,170.772,100.72,144.861,145.41,99.482,120.553,103.341,92.101,75.984,110.35,142.107,115.712,94.186,179.912,75.984,116.736,90.193,121.376,27.291,49.193,115.712,94.186,179.844,119.03,113.058
padmasana,good,2,20260221_081119.mp4,111.247,116.235,24.219,57.202,24.219,57.202,149.157,159.382,90.102,74.857,83.309,85.68,152.412,143.449,85.811,137.421,109.423,93.797,105.445,86.088,92.618,90.102,74.857,179.912,105.445,92.034,90.488,127.004,24.219,57.202,90.102,74.857,179.83,101.887,90.22
padmasana,good,2,20260221_081119.mp4,122.48,140.278,23.993,59.606,23.993,59.606,153.028,169.994,95.054,81.307,175.672,95.952,154.49,146.929,119.028,141.44,109.463,88.792,100.168,91.709,140.618,95.054,81.307,179.912,100.168,92.979,89.082,116.204,23.993,59.606,95.054,81.307,179.829,96.667,91.081
padmasana,good,2,20260221_081119.mp4,110.087,143.674,39.552,51.16,39.552,51.16,147.253,172.825,110.551,93.089,176.474,94.644,152.189,148.748,114.139,142.192,120.231,77.961,86.765,106.359,143.495,110.551,93.089,179.914,86.765,105.956,93.808,119.622,39.552,51.16,110.551,93.089,179.836,111.922,99.476
padmasana,good,2,20260221_081119.mp4,119.915,137.137,29.804,71.364,29.804,71.364,110.524,165.371,62.929,52.102,174.595,80.8,155.696,132.12,115.266,95.59,124.35,76.04,136.997,58.527,139.332,62.929,52.102,179.914,136.997,57.14,107.204,119.472,29.804,71.364,62.929,52.102,179.836,65.14,55.205
padmasana,good,2,20260221_081119.mp4,122.818,142.108,80.818,75.747,80.818,75.747,154.714,165.321,56.741,53.4,174.094,55.606,147.63,161.317,103.792,99.494,120.823,79.736,140.85,56.318,127.705,56.741,53.4,179.909,140.85,55.9,130.023,114.013,80.818,75.747,56.741,53.4,179.833,59.207,60.075
padmasana,good,2,20260221_081119.mp4,112.564,173.723,78.255,76.25,78.255,76.25,169.559,150.195,68.855,67.673,173.931,81.004,144.389,154.603,101.26,151.133,117.069,83.563,127.623,70.361,137.155,68.855,67.673,179.909,127.623,69.622,140.195,106.787,78.255,76.25,68.855,67.673,179.837,71.373,72.312
padmasana,good,2,20260221_081119.mp4,123.644,126.318,73.545,67.455,73.545,67.455,168.202,158.307,35.384,41.028,119.747,46.899,161.967,138.869,98.415,73.257,114.054,90.542,160.369,38.898,68.975,35.384,41.028,179.912,160.369,43.705,121.76,108.661,73.545,67.455,35.384,41.028,179.843,46.437,47.229
padmasana,good,2,20260221_081119.mp4,143.431,132.893,74.907,69.482,74.907,69.482,163.721,157.827,29.038,41.0,139.399,36.133,130.6,152.668,81.439,74.422,112.351,94.364,161.012,35.523,79.423,29.038,41.0,179.905,161.012,42.014,98.671,106.04,74.907,69.482,29.038,41.0,179.83,40.492,48.585
padmasana,good,2,20260221_081119.mp4,146.697,131.523,70.637,66.674,70.637,66.674,157.571,162.839,32.008,43.735,145.034,45.246,121.193,155.899,70.694,89.783,115.27,93.953,158.501,38.339,98.65,32.008,43.735,179.905,158.501,44.573,102.31,103.639,70.637,66.674,32.008,43.735,179.822,42.308,49.987
padmasana,good,2,20260221_081119.mp4,138.905,120.409,69.534,57.535,69.534,57.535,159.552,163.922,31.32,42.086,106.275,43.486,137.298,160.43,55.003,88.381,113.741,96.34,159.311,36.819,66.257,31.32,42.086,179.905,159.311,45.2,97.604,100.961,69.534,57.535,31.32,42.086,179.824,44.244,50.898
padmasana,good,2,20260221_081119.mp4,130.635,122.527,60.318,57.764,60.318,57.764,162.597,160.849,34.845,43.597,82.241,43.739,169.162,136.056,76.488,82.786,120.197,91.94,158.508,39.173,42.701,34.845,43.597,179.901,158.508,46.885,84.987,102.72,60.318,57.764,34.845,43.597,179.826,50.703,58.519
padmasana,good,2,20260221_081119.mp4,145.413,128.489,40.825,37.502,40.825,37.502,162.797,167.423,64.833,83.316,71.155,40.924,160.132,136.145,95.872,77.706,109.808,97.031,120.168,76.447,19.998,64.833,83.316,179.903,120.168,82.155,78.02,106.168,40.825,37.502,64.833,83.316,179.828,83.172,94.524
padmasana,good,2,20260221_082024.mp4,133.427,143.291,24.194,51.722,24.194,51.722,167.217,166.591,113.419,91.078,169.909,89.767,147.607,156.403,105.714,109.327,102.07,99.459,75.808,108.991,139.763,113.419,91.078,179.89,75.808,115.875,90.251,110.535,24.194,51.722,113.419,91.078,179.796,115.386,111.728
padmasana,good,2,20260221_082024.mp4,127.675,148.534,19.866,41.096,19.866,41.096,166.393,168.943,126.048,109.957,170.475,91.367,148.901,154.771,105.834,142.433,114.041,87.934,64.437,124.284,137.877,126.048,109.957,179.89,64.437,127.733,86.419,115.339,19.866,41.096,126.048,109.957,179.794,127.771,122.787
padmasana,good,2,20260221_082024.mp4,137.973,160.154,16.224,51.388,16.224,51.388,159.111,170.937,114.934,106.404,171.062,100.236,150.999,141.24,111.424,165.106,117.326,81.683,77.164,115.08,143.232,114.934,106.404,179.885,77.164,116.402,81.428,111.69,16.224,51.388,114.934,106.404,179.795,116.827,112.676
padmasana,good,2,20260221_082024.mp4,82.72,133.024,14.053,68.812,14.053,68.812,158.555,166.285,71.436,59.745,171.995,47.509,147.198,150.679,105.704,73.917,120.891,82.099,129.639,67.379,124.146,71.436,59.745,179.89,129.639,67.856,90.981,120.466,14.053,68.812,71.436,59.745,179.798,73.585,65.079
padmasana,good,2,20260221_082024.mp4,142.422,137.881,108.903,78.993,108.903,78.993,161.97,175.339,50.323,53.95,170.025,50.709,144.967,136.135,102.615,67.027,119.761,85.472,143.948,53.42,125.588,50.323,53.95,179.883,143.948,54.125,121.017,112.496,108.903,78.993,50.323,53.95,179.8,53.103,57.153
padmasana,good,2,20260221_082024.mp4,138.929,137.319,97.006,81.869,97.006,81.869,173.476,174.721,43.52,48.123,167.725,54.351,140.964,151.046,105.738,76.548,106.584,97.55,152.506,46.774,120.829,43.52,48.123,179.886,152.506,47.349,125.956,109.592,97.006,81.869,43.52,48.123,179.796,45.622,50.42
padmasana,good,2,20260221_082024.mp4,143.704,141.451,91.672,91.589,91.672,91.589,167.189,172.729,34.569,49.023,173.257,8.364,140.607,151.062,103.277,54.249,101.011,118.602,162.264,39.367,109.25,34.569,49.023,179.893,162.264,43.035,125.871,101.476,91.672,91.589,34.569,49.023,179.812,36.92,168.864
padmasana,good,2,20260221_082024.mp4,138.877,119.231,69.267,66.667,69.267,66.667,160.266,168.198,37.491,37.285,173.866,43.265,144.976,162.817,120.494,95.298,94.206,114.412,164.386,37.525,131.555,37.491,37.285,179.881,164.386,39.503,118.196,112.696,69.267,66.667,37.491,37.285,179.803,40.031,36.027
padmasana,good,2,20260221_082024.mp4,127.379,129.693,68.117,70.918,68.117,70.918,175.508,168.24,37.867,42.692,70.317,31.656,154.037,152.818,93.488,61.038,105.809,104.047,155.04,41.182,19.799,37.867,42.692,179.878,155.04,48.577,94.151,113.538,68.117,70.918,37.867,42.692,179.781,57.231,53.574
padmasana,good,2,20260221_082024.mp4,133.386,131.891,68.295,58.814,68.295,58.814,174.526,167.025,56.097,60.919,35.484,22.14,150.932,148.332,94.36,79.264,113.472,109.097,143.0,61.05,1.954,56.097,60.919,179.886,143.0,61.008,108.66,105.869,68.295,58.814,56.097,60.919,179.806,69.727,79.308
padmasana,good,2,20260221_082024.mp4,130.601,125.753,67.249,54.257,67.249,54.257,174.87,168.282,54.263,58.802,31.678,22.193,151.528,148.81,92.557,72.726,114.115,110.847,146.116,58.821,2.06,54.263,58.802,179.89,146.116,59.405,109.615,105.78,67.249,54.257,54.263,58.802,179.807,70.452,77.35
padmasana,good,2,20260221_082024.mp4,130.958,129.875,69.478,61.554,69.478,61.554,174.847,169.168,51.295,55.538,33.853,23.316,151.614,146.755,93.189,71.316,113.939,109.88,149.176,55.253,1.908,51.295,55.538,179.886,149.176,55.067,108.656,105.868,69.478,61.554,51.295,55.538,179.81,65.684,72.447
padmasana,good,2,20260221_082024.mp4,129.22,132.695,65.812,60.313,65.812,60.313,174.772,167.99,54.019,59.201,34.078,21.606,151.872,152.444,93.868,82.118,114.838,109.23,144.979,58.931,2.978,54.019,59.201,179.888,144.979,58.61,108.412,105.41,65.812,60.313,54.019,59.201,179.807,68.051,76.333
padmasana,good,2,20260221_082024.mp4,129.164,132.05,64.137,59.385,64.137,59.385,175.053,169.781,55.219,60.597,32.271,20.203,150.148,156.37,90.724,88.952,115.11,108.793,143.66,60.353,4.369,55.219,60.597,179.888,143.66,60.203,108.202,105.168,64.137,59.385,55.219,60.597,179.808,69.835,76.132
padmasana,good,2,20260221_082024.mp4,128.485,131.348,63.455,60.035,63.455,60.035,174.731,170.771,54.68,58.606,35.001,20.735,150.184,157.732,92.105,91.432,115.444,107.7,144.804,58.958,4.648,54.68,58.606,179.888,144.804,57.87,107.855,105.792,63.455,60.035,54.68,58.606,179.809,67.321,72.987
padmasana,good,2,20260221_082024.mp4,128.677,130.732,63.239,59.803,63.239,59.803,175.238,171.301,54.815,58.366,32.858,21.027,147.507,157.659,89.148,92.335,114.995,108.292,144.919,58.944,4.759,54.815,58.366,179.888,144.919,58.109,107.92,105.787,63.239,59.803,54.815,58.366,179.808,68.381,71.981
padmasana,good,2,20260221_082024.mp4,131.032,130.115,66.225,59.956,66.225,59.956,175.089,171.51,53.937,57.883,32.029,21.308,145.62,157.273,86.31,90.309,114.889,108.897,145.179,58.178,4.521,53.937,57.883,179.888,145.179,57.234,107.834,105.411,66.225,59.956,53.937,57.883,179.808,68.122,71.303
padmasana,good,2,20260221_082024.mp4,131.891,131.622,65.977,60.448,65.977,60.448,175.68,172.245,54.823,58.821,32.837,21.661,144.384,156.027,86.158,88.591,114.778,108.917,144.372,59.194,4.484,54.823,58.821,179.888,144.372,58.126,107.845,104.805,65.977,60.448,54.823,58.821,179.808,68.492,72.307
padmasana,good,2,20260221_082024.mp4,133.615,131.515,67.17,60.663,67.17,60.663,175.683,172.27,54.956,59.01,33.294,24.473,145.516,148.479,87.398,78.334,114.306,109.11,144.266,59.324,3.083,54.956,59.01,179.892,144.266,58.348,107.49,104.897,67.17,60.663,54.956,59.01,179.808,68.584,73.427
padmasana,good,2,20260221_082024.mp4,132.735,130.587,66.021,59.663,66.021,59.663,176.024,172.451,55.333,59.759,33.383,23.6,144.437,145.556,85.527,74.74,114.228,108.698,144.011,59.873,3.124,55.333,59.759,179.892,144.011,58.722,107.481,105.121,66.021,59.663,55.333,59.759,179.809,68.902,74.744
padmasana,good,2,20260221_082024.mp4,133.279,132.639,66.246,60.219,66.246,60.219,175.872,172.666,56.085,61.458,33.405,23.062,144.038,146.777,85.288,80.82,114.615,109.011,143.102,61.201,3.73,56.085,61.458,179.888,143.102,60.125,107.087,105.118,66.246,60.219,56.085,61.458,179.812,69.928,75.826
padmasana,good,2,20260221_082325.mp4,128.14,140.549,30.661,37.202,30.661,37.202,152.679,160.527,110.91,89.227,173.699,78.507,161.309,156.925,126.51,122.095,108.986,96.98,76.294,106.937,144.171,110.91,89.227,179.878,76.294,114.363,102.931,93.863,30.661,37.202,110.91,89.227,179.78,113.926,112.003
padmasana,good,2,20260221_082325.mp4,128.884,147.969,33.963,46.695,33.963,46.695,163.668,157.346,109.708,94.972,175.233,82.936,153.756,158.559,115.508,127.304,105.588,97.89,81.415,107.844,139.238,109.708,94.972,179.87,81.415,111.977,106.899,103.696,33.963,46.695,109.708,94.972,179.774,111.449,111.093
padmasana,good,2,20260221_082325.mp4,130.405,142.685,46.803,60.291,46.803,60.291,162.676,160.506,90.074,74.835,170.913,88.822,150.787,165.488,110.745,147.055,101.467,100.985,105.848,85.981,135.547,90.074,74.835,179.878,105.848,89.206,105.545,113.501,46.803,60.291,90.074,74.835,179.771,92.488,87.51
padmasana,good,2,20260221_082325.mp4,106.055,144.599,36.257,54.261,36.257,54.261,147.914,172.076,94.771,86.197,175.103,63.725,148.2,160.987,108.509,105.557,102.553,100.869,100.136,94.633,131.577,94.771,86.197,179.876,100.136,95.927,105.126,106.522,36.257,54.261,94.771,86.197,179.775,96.375,95.803
padmasana,good,2,20260221_082325.mp4,98.097,137.321,93.78,87.493,93.78,87.493,145.573,174.357,42.137,40.016,174.432,55.86,149.427,127.764,111.868,140.997,102.783,101.334,155.021,41.766,128.801,42.137,40.016,179.878,155.021,42.335,139.13,108.361,93.78,87.493,42.137,40.016,179.781,44.361,46.389
padmasana,good,2,20260221_082325.mp4,119.623,151.075,103.335,100.305,103.335,100.305,165.711,177.664,46.518,42.285,171.581,62.896,147.92,160.384,111.623,104.27,101.07,100.368,151.289,45.062,131.427,46.518,42.285,179.878,151.289,45.834,142.036,106.838,103.335,100.305,46.518,42.285,179.786,49.823,46.76
padmasana,good,2,20260221_082325.mp4,127.211,149.938,97.441,97.399,97.441,97.399,168.9,176.359,42.109,42.869,172.075,58.829,148.273,159.142,112.213,96.713,97.847,103.292,154.128,43.179,130.197,42.109,42.869,179.876,154.128,43.93,137.2,100.975,97.441,97.399,42.109,42.869,179.791,45.168,47.852
padmasana,good,2,20260221_082325.mp4,154.369,151.718,94.732,99.72,94.732,99.72,170.642,174.419,37.872,41.578,170.48,44.134,143.763,146.061,112.56,79.284,100.489,104.462,159.645,40.163,118.441,37.872,41.578,179.869,159.645,42.007,111.15,102.274,94.732,99.72,37.872,41.578,179.784,41.44,47.862
padmasana,good,2,20260221_082325.mp4,148.498,151.947,81.162,90.677,81.162,90.677,171.072,169.613,41.508,45.702,168.312,45.506,138.817,148.979,98.642,86.27,100.102,109.278,155.307,44.421,126.615,41.508,45.702,179.86,155.307,46.852,98.96,102.685,81.162,90.677,41.508,45.702,179.759,45.71,52.901
padmasana,good,2,20260221_082325.mp4,143.275,145.81,74.427,83.847,74.427,83.847,166.868,164.784,38.018,44.313,96.671,35.655,157.942,159.819,82.929,84.359,100.587,113.219,157.141,41.622,52.577,38.018,44.313,179.86,157.141,50.092,95.481,104.713,74.427,83.847,38.018,44.313,179.759,51.883,55.802
padmasana,good,2,20260221_082325.mp4,148.1,129.907,70.629,66.055,70.629,66.055,168.902,173.157,39.028,53.351,71.625,34.372,148.314,165.59,98.16,45.241,92.755,118.876,150.532,46.756,25.972,39.028,53.351,179.88,150.532,55.975,86.351,105.962,70.629,66.055,39.028,53.351,179.773,58.601,69.282
padmasana,good,2,20260221_082325.mp4,145.993,130.199,69.962,46.334,69.962,46.334,173.726,167.645,50.078,81.119,69.526,53.872,155.834,152.295,112.181,66.505,64.1,125.526,132.138,63.011,66.425,50.078,81.119,179.901,132.138,78.242,97.151,106.879,69.962,46.334,50.078,81.119,179.804,75.101,91.554
